,university,relationships,break ups,divorce,wedding,death,family,friendship,Dominant_Topic,Topic_Probability
Document 887,25.0,7.1,13.3,5.3,3.3,0.3,28.9,16.7,Topic 6,28.9
Document 888,0.1,29.7,0.1,0.0,0.0,30.6,11.4,27.9,Topic 5,30.6
Document 889,10.6,0.0,4.2,0.1,0.1,9.1,71.4,4.4,Topic 6,71.4
Document 890,28.4,9.8,10.6,11.0,11.2,29.0,0.0,0.0,Topic 5,29.0
Document 891,18.0,0.2,11.2,3.9,10.0,56.6,0.0,0.0,Topic 5,56.6
Document 892,9.9,0.2,12.8,4.4,19.2,53.0,0.2,0.3,Topic 5,53.0
Document 893,21.0,0.0,0.1,2.5,2.6,38.2,35.6,0.0,Topic 5,38.2
Document 894,12.1,0.0,2.7,0.0,6.2,56.6,22.2,0.1,Topic 5,56.6
Document 895,11.9,12.9,1.8,0.1,12.2,23.7,20.5,17.0,Topic 5,23.7
Document 896,0.1,0.1,32.6,0.7,0.1,53.3,13.1,0.1,Topic 5,53.3
Document 897,0.5,0.0,2.0,0.0,31.2,50.2,13.5,2.7,Topic 5,50.2
Document 898,0.1,15.4,0.1,10.1,16.4,0.1,57.7,0.1,Topic 6,57.7
Document 899,1.8,4.5,58.0,0.2,0.2,29.3,5.9,0.0,Topic 2,58.0
Document 900,12.3,0.0,0.3,19.2,1.1,26.1,40.8,0.2,Topic 6,40.8
Document 901,0.0,6.8,13.4,23.5,0.1,20.7,5.9,29.6,Topic 7,29.6
Document 902,0.2,0.1,0.4,2.5,39.9,40.7,0.2,16.0,Topic 5,40.7
Document 903,0.2,0.0,44.0,7.6,0.2,37.9,8.2,1.9,Topic 2,44.0
Document 904,3.9,0.0,19.2,26.6,14.5,35.4,0.2,0.1,Topic 5,35.4
Document 905,9.2,0.1,6.7,0.1,0.3,25.7,30.5,27.5,Topic 6,30.5
Document 906,7.6,2.4,28.1,11.7,0.0,15.9,17.1,17.3,Topic 2,28.1
Document 907,0.1,31.7,0.1,2.9,15.4,46.9,2.6,0.3,Topic 5,46.9
Document 908,3.4,0.2,1.4,26.3,9.3,31.1,10.8,17.4,Topic 5,31.1
Document 909,3.1,7.8,8.4,0.1,0.1,71.2,0.3,9.1,Topic 5,71.2
Document 910,0.1,0.0,2.6,0.4,0.0,49.4,0.0,47.4,Topic 5,49.4
Document 911,13.5,0.0,52.6,0.0,0.1,24.4,9.2,0.0,Topic 2,52.6
Document 912,17.3,17.2,0.0,0.0,3.1,62.3,0.0,0.0,Topic 5,62.3
Document 913,0.1,16.3,1.6,0.1,0.0,7.7,19.8,54.4,Topic 7,54.4
Document 914,0.0,0.2,20.8,2.4,0.0,12.2,0.5,63.8,Topic 7,63.8
Document 915,24.1,0.2,12.5,2.6,43.8,16.8,0.0,0.0,Topic 4,43.8
Document 916,0.3,37.9,0.0,56.5,1.9,2.9,0.5,0.0,Topic 3,56.5
Document 917,18.0,3.5,41.5,0.4,0.2,35.7,0.3,0.3,Topic 2,41.5
Document 918,0.2,0.0,2.8,0.2,0.5,20.7,60.2,15.4,Topic 6,60.2
Document 919,0.0,21.6,19.5,2.7,12.8,1.0,39.5,2.8,Topic 6,39.5
Document 920,3.3,0.1,11.5,13.0,7.7,26.9,3.2,34.3,Topic 7,34.3
Document 921,15.9,0.2,0.0,35.7,3.0,13.0,32.1,0.1,Topic 3,35.7
Document 922,0.1,3.7,0.0,2.4,0.0,49.0,8.9,35.8,Topic 5,49.0
Document 923,16.9,32.7,0.2,3.1,6.0,21.2,20.0,0.0,Topic 1,32.7
Document 924,0.1,0.0,0.0,8.4,0.0,85.2,4.5,1.8,Topic 5,85.2
Document 925,0.1,0.1,56.5,0.0,30.8,10.2,0.2,2.1,Topic 2,56.5
Document 926,0.0,0.0,14.5,0.0,9.3,67.9,0.0,8.2,Topic 5,67.9
Document 927,18.4,27.6,0.2,1.4,0.1,24.2,15.3,12.9,Topic 1,27.6
Document 928,20.8,22.2,0.1,3.4,0.0,17.6,0.0,35.9,Topic 7,35.9
Document 929,50.3,1.4,0.7,3.6,0.0,12.0,13.6,18.3,Topic 0,50.3
Document 930,1.4,2.2,4.0,0.1,0.0,90.8,0.1,1.5,Topic 5,90.8
Document 931,9.1,47.8,0.1,19.9,0.2,21.4,1.5,0.0,Topic 1,47.8
Document 932,0.1,8.6,0.0,0.0,0.0,38.5,0.4,52.4,Topic 7,52.4
Document 933,0.7,0.0,33.1,0.0,20.9,45.0,0.0,0.2,Topic 5,45.0
Document 934,4.6,0.1,35.1,59.3,0.1,0.6,0.1,0.1,Topic 3,59.3
Document 935,30.2,2.5,0.1,13.3,0.1,50.3,3.6,0.0,Topic 5,50.3
Document 936,38.8,0.1,2.0,0.0,0.1,31.4,4.5,23.1,Topic 0,38.8
Document 937,21.7,0.1,0.2,8.6,0.0,16.2,53.2,0.1,Topic 6,53.2
Document 938,19.8,0.1,0.0,11.7,3.7,37.9,15.6,11.3,Topic 5,37.9
Document 939,0.2,14.3,0.0,0.0,0.0,0.1,85.3,0.0,Topic 6,85.3
Document 940,0.3,0.0,6.2,0.0,0.0,29.8,56.7,6.8,Topic 6,56.7
Document 941,0.4,4.8,63.4,12.1,0.0,18.6,0.7,0.0,Topic 2,63.4
Document 942,5.4,6.1,50.0,2.5,0.1,26.9,1.9,7.1,Topic 2,50.0
Document 943,0.1,40.9,19.8,7.6,0.2,18.6,4.4,8.4,Topic 1,40.9
Document 944,0.1,0.1,36.1,7.2,19.6,28.7,0.0,8.2,Topic 2,36.1
Document 945,16.1,21.9,6.7,35.9,0.0,19.4,0.0,0.1,Topic 3,35.9
Document 946,9.6,6.1,3.9,8.6,25.3,33.9,4.4,8.2,Topic 5,33.9
Document 947,40.6,0.0,0.0,40.5,8.4,0.4,0.0,10.0,Topic 0,40.6
Document 948,31.3,18.2,6.0,0.0,0.0,31.4,12.9,0.2,Topic 5,31.4
Document 949,0.3,14.7,33.1,0.3,0.0,37.9,0.4,13.2,Topic 5,37.9
Document 950,0.1,0.1,16.5,0.0,0.0,47.0,0.1,36.2,Topic 5,47.0
Document 951,18.8,1.4,0.2,12.9,0.0,14.7,21.5,30.4,Topic 7,30.4
Document 952,20.4,5.8,6.4,0.0,15.0,0.1,0.0,52.3,Topic 7,52.3
Document 953,26.8,0.0,0.0,11.4,23.4,29.3,9.1,0.0,Topic 5,29.3
Document 954,0.1,0.1,83.1,0.0,0.0,16.6,0.1,0.0,Topic 2,83.1
Document 955,0.0,0.0,48.2,0.7,0.1,50.5,0.0,0.3,Topic 5,50.5
Document 956,3.9,0.1,23.1,0.1,20.6,41.7,6.3,4.1,Topic 5,41.7
Document 957,24.4,1.4,2.9,0.1,0.0,69.9,0.0,1.3,Topic 5,69.9
Document 958,4.7,0.0,12.8,24.6,0.0,35.0,8.5,14.4,Topic 5,35.0
Document 959,13.5,0.0,18.4,1.5,0.1,48.8,0.7,17.0,Topic 5,48.8
Document 960,0.0,0.0,8.2,14.9,0.0,43.0,14.1,19.7,Topic 5,43.0
Document 961,28.7,0.0,5.5,0.1,0.0,62.1,0.0,3.6,Topic 5,62.1
Document 962,8.1,0.0,10.8,2.5,21.6,26.1,0.2,30.7,Topic 7,30.7
Document 963,50.3,0.1,0.0,16.9,0.1,24.4,2.4,5.9,Topic 0,50.3
Document 964,8.1,0.0,55.4,0.5,0.0,35.5,0.3,0.2,Topic 2,55.4
Document 965,28.0,0.0,37.2,10.9,0.0,23.8,0.0,0.0,Topic 2,37.2
Document 966,28.0,0.0,0.0,10.6,7.2,24.3,14.8,15.1,Topic 0,28.0
Document 967,2.4,0.0,36.5,3.3,1.6,53.3,0.0,2.9,Topic 5,53.3
Document 968,0.0,58.3,4.2,1.0,2.7,0.1,27.6,6.1,Topic 1,58.3
Document 969,0.1,2.9,1.4,0.0,0.0,88.1,1.7,5.8,Topic 5,88.1
Document 970,16.4,0.0,0.1,63.1,0.1,0.1,0.1,20.1,Topic 3,63.1
Document 971,7.3,1.3,14.2,11.4,0.0,52.8,0.3,12.5,Topic 5,52.8
Document 972,4.3,0.0,0.1,57.0,9.0,29.2,0.2,0.2,Topic 3,57.0
Document 973,12.9,0.0,57.0,0.1,21.5,8.4,0.0,0.0,Topic 2,57.0
Document 974,0.0,0.1,39.1,0.0,5.7,24.9,0.1,30.1,Topic 2,39.1
Document 975,11.6,0.0,6.7,12.5,0.1,34.4,0.0,34.7,Topic 7,34.7
Document 976,0.1,11.8,22.3,13.6,15.1,26.6,5.1,5.4,Topic 5,26.6
Document 977,0.0,12.9,25.0,0.1,13.6,28.0,3.2,17.2,Topic 5,28.0
Document 978,1.7,0.0,13.9,0.0,0.0,84.1,0.0,0.1,Topic 5,84.1
Document 979,0.1,9.6,4.7,0.1,41.4,43.2,0.9,0.0,Topic 5,43.2
Document 980,0.3,0.5,18.5,5.4,4.9,56.1,0.0,14.4,Topic 5,56.1
Document 981,36.1,0.1,0.2,0.1,0.0,36.4,5.6,21.4,Topic 5,36.4
Document 982,16.5,0.2,17.3,21.8,16.9,8.9,0.1,18.3,Topic 3,21.8
Document 983,2.9,40.6,0.7,0.2,1.0,26.0,28.7,0.0,Topic 1,40.6
Document 984,4.8,27.8,9.9,19.4,13.9,22.2,2.0,0.0,Topic 1,27.8
Document 985,0.0,19.0,0.1,21.6,0.1,59.2,0.1,0.1,Topic 5,59.2
Document 986,0.0,0.2,0.0,0.0,0.0,78.4,0.0,21.3,Topic 5,78.4
Document 987,0.0,22.8,0.0,13.6,36.3,9.1,13.6,4.5,Topic 4,36.3
Document 988,14.6,0.0,0.1,49.5,7.8,27.9,0.0,0.0,Topic 3,49.5
Document 989,0.1,6.0,0.1,6.0,15.9,20.9,50.9,0.0,Topic 6,50.9
Document 990,4.0,1.7,44.2,0.0,0.0,39.8,0.0,10.3,Topic 2,44.2
Document 991,18.6,0.1,0.0,12.5,0.0,17.6,27.9,23.2,Topic 6,27.9
Document 992,12.1,43.1,4.1,3.3,0.0,33.1,4.4,0.0,Topic 1,43.1
Document 993,26.9,0.1,7.3,11.8,2.3,37.6,8.6,5.4,Topic 5,37.6
Document 994,0.0,19.5,0.0,0.0,0.1,21.9,1.5,57.0,Topic 7,57.0
Document 995,15.5,0.2,0.2,6.4,28.6,46.6,2.6,0.0,Topic 5,46.6
Document 996,3.6,58.4,1.0,7.9,0.3,6.3,22.5,0.1,Topic 1,58.4
Document 997,92.6,6.6,0.0,0.0,0.0,0.1,0.1,0.6,Topic 0,92.6
Document 998,0.1,0.1,4.6,5.6,0.1,33.0,55.2,1.4,Topic 6,55.2
Document 999,14.1,0.0,15.3,29.8,1.9,24.2,14.7,0.0,Topic 3,29.8
